gen;std;min;avg;max
0;266565,191;228284,383;252174,721;279132,334
1;263535,245;224951,112;249315,596;276849,509
2;260750,032;224188,478;246769,873;276111,517
3;261407,310;224097,135;247356,075;276111,517
4;258292,566;224783,429;244457,079;274344,246
5;258217,400;227861,030;244375,874;272853,873
6;259787,438;225135,109;245896,047;272853,873
7;255964,583;221823,827;242253,073;272846,758
8;253048,728;208708,580;239355,553;268683,343
9;252503,042;209272,111;238802,821;271192,120
10;250812,242;209272,111;237405,889;267588,685
11;249467,482;213761,437;236227,101;267952,524
12;249852,357;218091,413;236619,229;267952,524
13;252517,448;220065,934;239051,200;267952,524
14;250856,781;220065,934;237570,558;266410,612
15;252781,493;220065,934;239445,531;264575,246
16;250443,094;220065,934;237249,835;264417,410
17;247060,396;214095,272;234002,742;252253,726
18;248008,342;214095,272;234812,534;256580,934
19;248692,282;211013,557;235440,556;255906,314
20;249989,083;214758,205;236715,272;254083,642
21;251651,132;217486,670;238399,180;258124,310
22;248783,605;215649,292;235639,016;258356,824
23;250128,330;215649,292;236885,151;258165,783
24;251533,302;215649,292;238192,252;259695,544
25;248434,566;215649,292;235272,291;258129,510
26;248816,192;213020,256;235656,656;253182,397
27;247310,242;212153,267;234268,743;250665,704
28;246490,502;216557,792;233558,286;250665,704
29;247532,277;214328,110;234458,196;253251,103
30;245864,616;214328,110;232931,359;253251,103
31;243765,148;214328,110;230958,809;253251,103
32;240875,448;214328,110;228206,701;253251,103
33;240405,675;214328,110;227801,719;249201,289
34;240073,485;210418,522;227457,576;249201,289
35;241348,089;210418,522;228593,277;249201,289
36;239801,189;197063,930;226972,755;249201,289
37;239236,312;197063,930;226423,222;249201,289
38;238639,878;191334,803;225775,660;249201,289
39;238276,880;191334,803;225416,747;249091,724
40;237286,958;191334,803;224419,042;249091,724
41;238263,669;191334,803;225211,208;255445,185
42;236959,700;191334,803;224095,188;247263,044
43;235708,930;191656,285;222925,648;247810,264
44;235936,779;191656,285;223228,029;247263,044
45;236036,921;189970,195;223304,736;247263,044
46;236347,072;189970,195;223569,086;247263,044
47;237574,425;189970,195;224562,137;259754,387
48;236738,786;189970,195;223807,330;259754,387
49;238869,661;189970,195;225657,975;259754,387
50;238902,158;189970,195;225685,734;259754,387
51;238339,959;189970,195;225199,452;259754,387
52;238302,707;189970,195;225195,602;259754,387
53;237922,799;189941,413;224816,128;259754,387
54;237691,262;189941,413;224616,597;259754,387
55;238500,835;189941,413;225323,388;259754,387
56;237473,505;189941,413;224270,886;259754,387
57;236263,211;189941,413;223018,956;259754,387
58;235995,860;189941,413;222750,671;259754,387
59;231979,355;189941,413;218814,220;259754,387
60;231948,954;189941,413;218782,312;259754,387
61;230575,864;185469,964;217544,042;251993,889
62;229976,983;185469,964;217042,316;251993,889
63;230394,120;185469,964;217493,105;251993,889
64;230615,392;185469,964;217725,628;251993,889
65;229664,422;185469,964;216960,412;251993,889
66;229707,734;185469,964;217037,961;251534,603
67;229525,592;185469,964;216866,446;251534,603
68;228904,599;185469,964;216283,270;251534,603
69;228623,054;185469,964;216016,695;251534,603
70;227868,926;185469,964;215288,010;251534,603
71;227297,400;185469,964;214818,228;246836,786
72;226809,311;185469,964;214377,245;246836,786
73;226866,714;185931,018;214445,565;246836,786
74;225889,762;185931,018;213533,792;246836,786
75;224768,639;189583,558;212603,166;241074,000
76;224064,371;189583,558;211951,508;240714,491
77;224231,313;189583,558;212091,770;240807,377
78;225262,623;189583,558;213123,520;240807,377
79;224821,436;185931,018;212660,195;240807,377
80;224919,577;185931,018;212798,127;240714,491
81;223400,859;185931,018;211466,414;240714,491
82;224655,397;185931,018;212666,280;240714,491
83;222666,642;185931,018;210787,396;240714,491
84;222841,179;185931,018;210951,931;240714,491
85;222757,306;185931,018;210859,731;240714,491
86;222977,214;185931,018;211078,092;240714,491
87;222872,282;185931,018;210980,629;240714,491
88;221797,324;185931,018;210013,292;240714,491
89;222611,691;185931,018;210746,649;240714,491
90;221958,996;185931,018;210147,422;240714,491
91;221581,600;185931,018;209778,552;240714,491
92;221462,937;185931,018;209667,920;240714,491
93;222611,202;185931,018;210678,079;240714,491
94;222179,526;185931,018;210270,653;240714,491
95;220314,772;185931,018;208622,839;230461,417
96;219947,941;185931,018;208267,096;230461,417
97;220004,127;185931,018;208322,937;230461,417
98;220143,503;185931,018;208462,900;230461,417
99;220036,993;185931,018;208360,456;230461,417
100;219609,434;188847,988;208038,221;225307,270
