gen;std;min;avg;max
0;6698,460;5395,400;6295,090;8361,500
1;6682,867;5395,400;6279,020;8361,500
2;6647,806;5395,400;6243,560;8361,500
3;6436,386;5170,400;6037,880;8361,500
4;6373,323;5170,400;5978,880;8361,500
5;6315,509;5170,400;5924,340;8361,500
6;6270,642;5170,400;5878,320;8361,500
7;6170,535;4768,300;5778,800;8256,000
8;6157,569;4768,300;5766,830;8256,000
9;6056,421;4768,300;5669,110;8247,900
10;5978,818;4768,300;5592,960;8247,900
11;5937,442;4768,300;5553,340;8239,200
12;5936,357;4768,300;5552,320;8237,800
13;5864,224;4768,300;5498,930;7867,600
14;5639,405;4759,500;5312,080;7142,400
15;5632,202;4682,100;5304,340;7142,400
16;5591,349;4652,300;5263,520;7142,400
17;5549,565;4652,300;5220,550;7142,400
18;5512,288;4651,500;5184,910;7142,400
19;5507,709;4651,500;5180,180;7142,400
20;5495,925;4638,500;5168,470;7142,400
21;5492,867;4638,500;5165,500;7142,400
22;5247,495;4299,600;4955,970;6130,200
23;5236,748;4299,600;4945,170;6130,200
24;5198,224;4299,600;4908,440;6130,200
25;5151,490;4299,600;4863,360;6130,200
26;5143,252;4299,600;4855,060;6130,200
27;5142,160;4299,600;4853,990;6130,200
28;5037,489;4265,100;4752,490;6130,200
29;5031,473;4265,100;4746,650;6130,200
30;5031,473;4265,100;4746,650;6130,200
31;5024,494;4265,100;4739,780;6130,200
32;5011,633;4265,100;4726,850;6130,200
33;4983,294;4265,100;4700,160;6130,200
34;4855,338;4171,600;4597,770;5199,800
35;4854,512;4171,600;4596,930;5199,800
36;4821,325;4171,600;4564,070;5199,800
37;4799,055;4171,600;4542,690;5199,800
38;4799,055;4171,600;4542,690;5199,800
39;4787,387;4171,600;4532,080;5199,800
40;4721,965;4171,600;4468,490;5199,800
41;4710,782;4171,600;4457,520;5199,800
42;4709,356;4171,600;4456,090;5199,800
43;4703,117;4171,600;4449,860;5199,800
44;4649,265;4154,300;4397,610;5199,800
45;4649,265;4154,300;4397,610;5199,800
46;4617,994;3898,700;4366,330;5199,800
47;4617,994;3898,700;4366,330;5199,800
48;4541,250;3897,100;4301,490;4764,000
49;4539,454;3897,100;4299,730;4764,000
50;4533,169;3897,100;4294,130;4754,100
51;4531,861;3897,100;4292,870;4754,100
52;4492,640;3897,100;4256,510;4754,100
53;4485,755;3897,100;4249,890;4754,100
54;4479,150;3897,100;4243,540;4754,100
55;4478,943;3897,100;4243,340;4754,100
56;4478,943;3897,100;4243,340;4754,100
57;4478,943;3897,100;4243,340;4754,100
58;4478,943;3897,100;4243,340;4754,100
59;4477,611;3897,100;4242,050;4754,100
60;4477,611;3897,100;4242,050;4754,100
61;4470,869;3826,800;4235,020;4754,100
62;4470,869;3826,800;4235,020;4754,100
63;4470,869;3826,800;4235,020;4754,100
64;4455,532;3826,800;4221,880;4622,700
65;4430,904;3826,800;4200,060;4521,400
66;4425,609;3826,800;4195,020;4519,600
67;4421,573;3826,800;4191,160;4519,600
68;4419,340;3826,800;4189,190;4499,900
69;4419,340;3826,800;4189,190;4499,900
70;4415,795;3826,800;4185,790;4499,900
71;4410,363;3770,000;4180,110;4499,900
72;4384,475;3737,600;4154,450;4499,900
73;4376,796;3737,600;4147,060;4499,900
74;4376,796;3737,600;4147,060;4499,900
75;4370,230;3667,800;4140,080;4499,900
76;4370,230;3667,800;4140,080;4499,900
77;4362,973;3589,200;4132,220;4499,900
78;4362,973;3589,200;4132,220;4499,900
79;4331,632;3589,200;4103,370;4404,500
80;4316,137;3589,200;4089,320;4404,500
81;4316,137;3589,200;4089,320;4404,500
82;4304,361;3589,200;4078,720;4324,300
83;4280,306;3589,200;4056,410;4324,300
84;4254,158;3589,200;4031,450;4324,300
85;4226,351;3580,800;4006,070;4150,200
86;4226,351;3580,800;4006,070;4150,200
87;4226,351;3580,800;4006,070;4150,200
88;4217,146;3580,800;3996,970;4150,200
89;4217,146;3580,800;3996,970;4150,200
90;4186,367;3580,800;3967,510;4150,200
91;4185,651;3580,800;3966,820;4150,200
92;4185,651;3580,800;3966,820;4150,200
93;4185,651;3580,800;3966,820;4150,200
94;4185,651;3580,800;3966,820;4150,200
95;4185,651;3580,800;3966,820;4150,200
96;4185,651;3580,800;3966,820;4150,200
97;4181,239;3580,800;3962,770;4150,200
98;4179,961;3580,800;3961,590;4150,200
99;4179,961;3580,800;3961,590;4150,200
100;4179,961;3580,800;3961,590;4150,200
