gen;std;min;avg;max
0;718101,401;551301,734;677131,648;844261,360
1;713402,457;524317,118;672053,463;844261,360
2;709057,415;524317,118;668362,694;820743,975
3;700620,311;524656,274;660718,241;820748,923
4;697789,944;524656,274;658170,363;820748,923
5;691496,858;528199,822;652330,394;820743,975
6;680047,780;528199,822;640948,490;820743,975
7;679646,857;524656,274;640522,439;820743,975
8;690438,207;534562,195;650579,302;820748,923
9;683317,745;534562,195;645910,512;727136,285
10;683932,788;526838,608;646315,896;727136,285
11;684021,425;526838,608;646396,859;727131,337
12;683618,586;526838,608;646022,059;727158,099
13;682725,575;526838,608;645282,190;727158,099
14;699569,166;568968,632;660642,163;765971,292
15;697346,831;568968,632;658264,933;763154,320
16;696092,547;568968,632;657002,308;762832,704
17;695870,323;568968,632;656757,647;762832,704
18;695979,878;568968,632;656871,138;762832,704
19;695880,126;568968,632;656778,033;762832,704
20;694831,194;568968,447;655771,860;762832,704
21;696511,164;568968,447;657527,424;762832,704
22;697244,305;568968,447;658208,467;762866,215
23;697062,521;568968,447;658022,868;762866,215
24;691123,510;568968,447;652147,393;758139,205
25;691219,646;568968,447;652247,584;758139,205
26;690984,807;568968,447;652054,674;758139,205
27;687014,746;568968,632;648117,392;758139,205
28;694748,833;568968,632;654412,448;809082,857
29;692633,055;568968,632;652415,910;808984,873
30;691029,008;568968,632;650704,497;808984,873
31;690493,471;568968,632;650296,113;808984,873
32;690009,073;568968,447;649843,871;808984,873
33;692074,264;568968,447;651780,323;808984,873
34;692994,347;568968,447;652778,090;808984,873
35;692779,435;566143,923;652521,240;808984,873
36;684900,553;566143,923;646046,679;752830,684
37;680141,649;512083,162;640629,166;752830,684
38;680190,436;512083,162;640680,780;752830,684
39;679939,568;512361,560;640482,535;752830,684
40;678462,540;512361,560;639130,392;752830,684
41;681877,898;512361,560;641984,467;773045,091
42;681580,968;508818,012;641628,198;773045,091
43;680547,382;508798,053;640676,952;773338,582
44;680543,294;508798,053;640673,601;773338,582
45;680983,387;508818,012;641017,786;777039,412
46;680935,032;508818,012;640968,269;777039,412
47;680760,329;508798,053;640918,584;777039,412
48;678371,490;508798,053;639035,097;757171,057
49;680035,047;508818,012;640138,437;777039,412
50;678414,433;508818,012;638683,965;769847,891
51;677495,467;508818,012;637930,558;769847,891
52;677485,173;508798,053;637920,092;769847,891
53;677485,173;508798,053;637920,092;769847,891
54;669199,547;494721,487;628801,255;769847,891
55;669150,119;493284,826;628717,462;769847,891
56;669026,443;493284,826;628616,563;769847,891
57;669379,697;493284,826;629096,561;770141,382
58;669385,274;493403,034;629105,031;770141,382
59;658027,582;468353,973;615974,723;770141,382
60;658017,358;468353,973;615965,308;770141,382
61;655461,963;468353,973;613978,473;750273,027
62;656490,541;468353,973;614926,472;750273,027
63;647626,269;468353,973;606420,490;750175,043
64;649618,280;489526,352;608826,961;750175,043
65;649059,914;489526,352;608321,295;750175,043
66;649073,667;489526,352;608395,790;749054,664
67;648385,607;489382,225;607662,381;749054,664
68;651964,114;489382,225;611737,111;749348,155
69;651652,369;489382,225;611501,074;746885,184
70;652257,873;489382,225;612190,678;746634,324
71;652250,105;489382,225;612182,619;746634,324
72;652226,544;489382,225;612170,686;746388,358
73;651985,499;489382,225;611978,415;746634,324
74;651885,315;489382,225;611898,439;746634,324
75;652544,408;489382,225;612543,169;748654,775
76;652629,564;489382,225;612611,222;748654,775
77;652625,613;489362,266;612607,164;748654,775
78;652631,471;489382,225;612612,511;748654,775
79;652209,319;489382,225;612134,841;748654,775
80;657516,411;489382,225;617345,247;748654,775
81;657278,040;489451,502;617296,692;748654,775
82;655218,415;460815,230;614672,249;748361,284
83;655205,519;460815,230;614656,553;748361,284
84;654226,544;460815,230;613766,288;748361,284
85;647348,904;460815,230;606998,071;748654,775
86;643421,832;460815,230;602639,315;748361,284
87;643421,832;460815,230;602639,315;748361,284
88;643421,832;460815,230;602639,315;748361,284
89;643022,383;460815,230;602297,594;748654,775
90;638050,088;460815,230;598610,353;734659,056
91;637311,370;460815,230;597977,760;734659,056
92;635576,206;439957,920;595826,313;734659,056
93;635579,227;439957,920;595828,770;734659,056
94;635579,227;439957,920;595828,770;734659,056
95;634913,762;439933,349;595044,797;734625,545
96;633164,368;439933,349;593606,334;734625,545
97;632988,576;439893,731;593337,721;734659,056
98;633548,324;439893,731;594021,659;734659,056
99;635992,355;439893,731;596103,032;733978,530
100;636084,075;439893,731;596233,264;733978,530
