gen;std;min;avg;max
0;144043,802;112413,620;135878,209;167610,207
1;140422,585;110483,963;132673,286;156118,055
2;136779,566;108932,997;129126,970;156118,055
3;132129,825;108932,997;124865,359;150562,683
4;130779,597;108932,997;123651,837;150562,683
5;129303,624;108932,997;122322,703;146507,695
6;127417,189;108296,101;120659,195;137352,816
7;126488,442;107621,983;119780,974;135536,594
8;125565,836;100456,205;118812,125;135406,598
9;123835,870;100456,205;117146,696;135406,598
10;122685,710;100142,527;116015,627;134688,473
11;122685,710;100142,527;116015,627;134688,473
12;121365,748;99804,550;114659,074;134514,448
13;120459,086;98823,958;113803,750;134514,448
14;119937,463;98823,958;113283,387;134284,439
15;119183,133;98299,303;112489,326;134284,439
16;117425,848;95360,608;110943,279;123771,448
17;117206,461;95360,608;110743,300;123771,448
18;116297,245;95360,608;109897,812;123771,448
19;113662,599;95252,341;107426,561;120776,222
20;113245,596;95252,341;107054,740;120776,222
21;112372,653;87941,209;106112,780;120776,222
22;110931,772;87941,209;104728,233;120776,222
23;109955,683;87941,209;103823,325;120776,222
24;109603,837;85966,619;103472,061;120360,418
25;109101,662;84642,804;102951,918;120360,418
26;108962,366;83820,022;102809,059;120360,418
27;108670,228;83806,363;102511,615;120360,418
28;107355,461;83806,363;101162,054;120360,418
29;107347,376;83713,099;101152,727;120360,418
30;107347,376;83713,099;101152,727;120360,418
31;107347,376;83713,099;101152,727;120360,418
32;107291,602;83713,099;101107,886;119912,006
33;106710,244;81075,266;100469,174;119912,006
34;106699,761;81075,266;100458,537;119912,006
35;106578,169;81075,266;100351,164;119345,122
36;106206,798;81075,266;100049,390;118807,283
37;105766,154;81075,266;99690,175;116327,383
38;105469,489;81075,266;99392,398;116327,383
39;104544,201;81075,266;98621,737;113710,048
40;103642,770;81075,266;97825,200;113710,048
41;103341,963;81075,266;97562,673;113214,566
42;103332,628;81075,266;97552,288;113214,566
43;103261,278;81075,266;97480,770;113214,566
44;103066,902;81075,266;97294,041;113214,566
45;102974,160;81075,266;97206,503;113214,566
46;102974,160;81075,266;97206,503;113214,566
47;102893,390;81075,266;97132,654;113214,566
48;102790,487;81075,266;97042,083;113214,566
49;102790,487;81075,266;97042,083;113214,566
50;102790,487;81075,266;97042,083;113214,566
51;102519,752;81075,266;96777,895;113214,566
52;102069,868;81075,266;96379,776;110862,129
53;101899,086;81075,266;96223,290;110862,129
54;101899,086;81075,266;96223,290;110862,129
55;101888,172;81075,266;96211,304;110862,129
56;101056,747;81075,266;95410,723;110646,836
57;100880,704;81075,266;95256,704;110646,836
58;100840,724;81075,266;95216,254;110646,836
59;100840,724;81075,266;95216,254;110646,836
60;100711,804;81075,266;95097,902;110646,836
61;100670,984;81075,266;95061,958;110646,836
62;100344,916;81075,266;94764,964;110153,509
63;99698,560;81075,266;94201,510;107149,122
64;99692,105;81075,266;94194,514;107149,122
65;99692,105;81075,266;94194,514;107149,122
66;99676,663;81075,266;94180,015;107149,122
67;99676,663;81075,266;94180,015;107149,122
68;99381,571;81075,266;93930,753;106942,730
69;99381,571;81075,266;93930,753;106942,730
70;98529,309;81075,266;93136,113;105253,708
71;98141,530;81075,266;92767,842;104820,790
72;97444,267;81075,266;92144,683;104820,790
73;97444,267;81075,266;92144,683;104820,790
74;97444,267;81075,266;92144,683;104820,790
75;97046,539;81075,266;91765,279;104749,200
76;96883,116;81075,266;91619,843;104749,200
77;96844,917;81075,266;91582,397;104749,200
78;96229,030;81075,266;91058,451;99537,433
79;95965,806;81075,266;90820,837;99537,433
80;95926,087;81075,266;90786,319;99192,258
81;95917,129;81075,266;90778,520;99114,263
82;95862,024;81075,266;90730,423;99088,393
83;95825,509;81075,266;90694,719;99088,393
84;95811,188;81075,266;90680,643;99088,393
85;95687,449;81075,266;90560,678;99088,393
86;95654,383;81075,266;90525,750;99088,393
87;95290,195;81075,266;90187,318;99088,393
88;95204,358;81075,266;90112,370;99088,393
89;95080,758;81075,266;89990,800;99088,393
90;94997,316;81075,266;89917,592;99059,233
91;94867,099;81075,266;89803,167;99059,233
92;94867,099;81075,266;89803,167;99059,233
93;94073,796;81075,266;89093,033;98708,996
94;93998,194;81075,266;89026,290;98536,277
95;93998,194;81075,266;89026,290;98536,277
96;93951,516;81075,266;88984,180;98336,556
97;93951,516;81075,266;88984,180;98336,556
98;93951,516;81075,266;88984,180;98336,556
99;93866,029;81075,266;88910,429;97599,054
100;93700,855;81075,266;88763,327;97292,941
